"Year,""Trade.Flow"",""Reporter"",""Commodity.Code"",""Trade.Value..US.."",""Group"""
"2019,""Imports"",""Kazakhstan"",203,110482,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",203,83177,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",203,204536,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",203,91711,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",203,187633,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",203,105894,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",203,244831,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",203,29950,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",203,166080,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",203,24645,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",203,225572,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",203,71935,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",203,278362,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",203,67398,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",203,254710,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",203,59448,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",203,251984,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",203,77611,""Custom Union"""
"2020,""Imports"",""Belarus"",203,4827100,""Custom Union"""
"2020,""Exports"",""Belarus"",203,2500,""Custom Union"""
"2020,""Imports"",""Belarus"",203,4550000,""Custom Union"""
"2020,""Exports"",""Belarus"",203,1900,""Custom Union"""
"2020,""Imports"",""Belarus"",203,2887700,""Custom Union"""
"2020,""Exports"",""Belarus"",203,147000,""Custom Union"""
"2020,""Imports"",""Belarus"",203,3044100,""Custom Union"""
"2020,""Imports"",""Belarus"",203,3361400,""Custom Union"""
"2020,""Exports"",""Belarus"",203,113700,""Custom Union"""
"2020,""Imports"",""Belarus"",203,2384500,""Custom Union"""
"2020,""Exports"",""Belarus"",203,647600,""Custom Union"""
"2020,""Imports"",""Belarus"",203,1853700,""Custom Union"""
"2020,""Exports"",""Belarus"",203,1622800,""Custom Union"""
"2020,""Imports"",""Belarus"",203,3985000,""Custom Union"""
"2020,""Exports"",""Belarus"",203,447200,""Custom Union"""
"2020,""Imports"",""Belarus"",203,5277700,""Custom Union"""
"2020,""Exports"",""Belarus"",203,211200,""Custom Union"""
"2020,""Imports"",""Belarus"",203,5443200,""Custom Union"""
"2020,""Exports"",""Belarus"",203,24300,""Custom Union"""
"2020,""Imports"",""Belarus"",203,4642700,""Custom Union"""
"2010,""Imports"",""Kazakhstan"",204,25519,""Custom Union"""
"2010,""Imports"",""Kazakhstan"",204,41896,""Custom Union"""
"2011,""Imports"",""Belarus"",204,4800,""Custom Union"""
"2011,""Imports"",""Belarus"",204,900,""Custom Union"""
"2011,""Imports"",""Belarus"",204,2000,""Custom Union"""
"2011,""Imports"",""Kazakhstan"",204,11328,""Custom Union"""
"2011,""Imports"",""Kazakhstan"",204,99993,""Custom Union"""
"2011,""Imports"",""Kazakhstan"",204,78371,""Custom Union"""
"2011,""Imports"",""Kazakhstan"",204,30500,""Custom Union"""
"2011,""Imports"",""Kazakhstan"",204,600,""Custom Union"""
"2011,""Imports"",""Kazakhstan"",204,2400,""Custom Union"""
"2011,""Imports"",""Kazakhstan"",204,40700,""Custom Union"""
"2011,""Imports"",""Kazakhstan"",204,42300,""Custom Union"""
"2012,""Imports"",""Belarus"",204,2700,""Custom Union"""
"2012,""Imports"",""Belarus"",204,2800,""Custom Union"""
"2012,""Imports"",""Belarus"",204,7700,""Custom Union"""
"2012,""Imports"",""Belarus"",204,7600,""Custom Union"""
"2012,""Imports"",""Belarus"",204,12200,""Custom Union"""
"2012,""Imports"",""Belarus"",204,13000,""Custom Union"""
"2012,""Imports"",""Belarus"",204,12100,""Custom Union"""
"2012,""Imports"",""Belarus"",204,9300,""Custom Union"""
"2012,""Imports"",""Belarus"",204,14100,""Custom Union"""
"2012,""Imports"",""Belarus"",204,17600,""Custom Union"""
"2012,""Imports"",""Belarus"",204,14300,""Custom Union"""
"2012,""Imports"",""Belarus"",204,13200,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,69350,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,85910,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,74580,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,2810,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,5140,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,5400,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,30210,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,12650,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,12330,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,27650,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,2970,""Custom Union"""
"2012,""Imports"",""Kazakhstan"",204,5680,""Custom Union"""
"2012,""Exports"",""Kazakhstan"",204,2900,""Custom Union"""
"2013,""Imports"",""Belarus"",204,16400,""Custom Union"""
"2013,""Imports"",""Belarus"",204,22800,""Custom Union"""
"2013,""Imports"",""Belarus"",204,20000,""Custom Union"""
"2013,""Imports"",""Belarus"",204,21600,""Custom Union"""
"2013,""Imports"",""Belarus"",204,30400,""Custom Union"""
"2013,""Imports"",""Belarus"",204,24000,""Custom Union"""
"2013,""Imports"",""Belarus"",204,26300,""Custom Union"""
"2013,""Imports"",""Belarus"",204,14900,""Custom Union"""
"2013,""Imports"",""Belarus"",204,46500,""Custom Union"""
"2013,""Imports"",""Belarus"",204,21500,""Custom Union"""
"2013,""Imports"",""Belarus"",204,26900,""Custom Union"""
"2013,""Imports"",""Belarus"",204,20700,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,9125,""Custom Union"""
"2013,""Exports"",""Kazakhstan"",204,12648,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,25770,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,5339,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,10128,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,17532,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,4828,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,7142,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,11863,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,11832,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,15884,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,21492,""Custom Union"""
"2013,""Exports"",""Kazakhstan"",204,74831,""Custom Union"""
"2013,""Imports"",""Kazakhstan"",204,3257,""Custom Union"""
"2013,""Exports"",""Kazakhstan"",204,143523,""Custom Union"""
"2014,""Imports"",""Belarus"",204,25400,""Custom Union"""
"2014,""Imports"",""Belarus"",204,160700,""Custom Union"""
"2014,""Imports"",""Belarus"",204,19200,""Custom Union"""
"2014,""Imports"",""Belarus"",204,20600,""Custom Union"""
"2014,""Imports"",""Belarus"",204,66300,""Custom Union"""
"2014,""Imports"",""Belarus"",204,52300,""Custom Union"""
"2014,""Imports"",""Belarus"",204,25100,""Custom Union"""
"2014,""Imports"",""Belarus"",204,39600,""Custom Union"""
"2014,""Imports"",""Belarus"",204,35500,""Custom Union"""
"2014,""Imports"",""Belarus"",204,50900,""Custom Union"""
"2014,""Imports"",""Belarus"",204,49800,""Custom Union"""
"2014,""Imports"",""Belarus"",204,45600,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,613,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,3811,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,8018,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,438,""Custom Union"""
"2014,""Exports"",""Kazakhstan"",204,3459,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,14501,""Custom Union"""
"2014,""Exports"",""Kazakhstan"",204,597,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,1264,""Custom Union"""
"2014,""Exports"",""Kazakhstan"",204,10312,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,10248,""Custom Union"""
"2014,""Exports"",""Kazakhstan"",204,7784,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,8291,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,4537,""Custom Union"""
"2014,""Exports"",""Kazakhstan"",204,14250,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,3613,""Custom Union"""
"2014,""Exports"",""Kazakhstan"",204,11856,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,10817,""Custom Union"""
"2014,""Exports"",""Kazakhstan"",204,6416,""Custom Union"""
"2014,""Imports"",""Kazakhstan"",204,7138,""Custom Union"""
"2014,""Exports"",""Kazakhstan"",204,1387,""Custom Union"""
"2015,""Imports"",""Belarus"",204,9700,""Custom Union"""
"2015,""Imports"",""Belarus"",204,8100,""Custom Union"""
"2015,""Imports"",""Belarus"",204,11900,""Custom Union"""
"2015,""Imports"",""Belarus"",204,26700,""Custom Union"""
"2015,""Imports"",""Belarus"",204,23100,""Custom Union"""
"2015,""Imports"",""Belarus"",204,30800,""Custom Union"""
"2015,""Imports"",""Belarus"",204,10000,""Custom Union"""
"2015,""Exports"",""Belarus"",204,54200,""Custom Union"""
"2015,""Imports"",""Belarus"",204,17900,""Custom Union"""
"2015,""Exports"",""Belarus"",204,93600,""Custom Union"""
"2015,""Imports"",""Belarus"",204,12000,""Custom Union"""
"2015,""Imports"",""Belarus"",204,15900,""Custom Union"""
"2015,""Imports"",""Belarus"",204,7700,""Custom Union"""
"2015,""Imports"",""Belarus"",204,30600,""Custom Union"""
"2015,""Exports"",""Belarus"",204,65000,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,10953,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,19085,""Custom Union"""
"2015,""Exports"",""Kazakhstan"",204,1400,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,3044,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,1850,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,1282,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,3278,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,21318,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,4060,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,7476,""Custom Union"""
"2015,""Exports"",""Kazakhstan"",204,850,""Custom Union"""
"2015,""Imports"",""Kazakhstan"",204,22116,""Custom Union"""
"2015,""Exports"",""Kazakhstan"",204,19638,""Custom Union"""
"2016,""Imports"",""Belarus"",204,6500,""Custom Union"""
"2016,""Imports"",""Belarus"",204,8100,""Custom Union"""
"2016,""Imports"",""Belarus"",204,11600,""Custom Union"""
"2016,""Exports"",""Belarus"",204,66100,""Custom Union"""
"2016,""Imports"",""Belarus"",204,5400,""Custom Union"""
"2016,""Imports"",""Belarus"",204,8800,""Custom Union"""
"2016,""Imports"",""Belarus"",204,19800,""Custom Union"""
"2016,""Imports"",""Belarus"",204,16100,""Custom Union"""
"2016,""Imports"",""Belarus"",204,26300,""Custom Union"""
"2016,""Imports"",""Belarus"",204,17400,""Custom Union"""
"2016,""Imports"",""Belarus"",204,11200,""Custom Union"""
"2016,""Imports"",""Belarus"",204,15100,""Custom Union"""
"2016,""Imports"",""Belarus"",204,18300,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,47695,""Custom Union"""
"2016,""Exports"",""Kazakhstan"",204,1348,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,1023,""Custom Union"""
"2016,""Exports"",""Kazakhstan"",204,1339,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,549,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,88974,""Custom Union"""
"2016,""Exports"",""Kazakhstan"",204,62427,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,92268,""Custom Union"""
"2016,""Exports"",""Kazakhstan"",204,59626,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,115473,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,114461,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,10532,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,18,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,41071,""Custom Union"""
"2016,""Exports"",""Kazakhstan"",204,69521,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,70,""Custom Union"""
"2016,""Exports"",""Kazakhstan"",204,25672,""Custom Union"""
"2016,""Imports"",""Kazakhstan"",204,75,""Custom Union"""
"2016,""Exports"",""Kazakhstan"",204,289445,""Custom Union"""
"2017,""Imports"",""Belarus"",204,3700,""Custom Union"""
"2017,""Imports"",""Belarus"",204,19800,""Custom Union"""
"2017,""Imports"",""Belarus"",204,9400,""Custom Union"""
"2017,""Imports"",""Belarus"",204,8000,""Custom Union"""
"2017,""Imports"",""Belarus"",204,28100,""Custom Union"""
"2017,""Imports"",""Belarus"",204,27400,""Custom Union"""
"2017,""Imports"",""Belarus"",204,7400,""Custom Union"""
"2017,""Imports"",""Belarus"",204,16700,""Custom Union"""
"2017,""Imports"",""Belarus"",204,21100,""Custom Union"""
"2017,""Imports"",""Belarus"",204,19500,""Custom Union"""
"2017,""Imports"",""Belarus"",204,16900,""Custom Union"""
"2017,""Imports"",""Belarus"",204,25000,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,17774,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,75180,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,6221,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,74730,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,177967,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,9977,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,75321,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,14689,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,71532,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,349,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,84414,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,2046,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,44893,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,1136,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,63753,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,21225,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,57459,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,94151,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,66026,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,48299,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,144987,""Custom Union"""
"2017,""Imports"",""Kazakhstan"",204,74199,""Custom Union"""
"2017,""Exports"",""Kazakhstan"",204,95963,""Custom Union"""
"2018,""Imports"",""Belarus"",204,5700,""Custom Union"""
"2018,""Imports"",""Belarus"",204,17900,""Custom Union"""
"2018,""Imports"",""Belarus"",204,4400,""Custom Union"""
"2018,""Imports"",""Belarus"",204,13400,""Custom Union"""
"2018,""Imports"",""Belarus"",204,21600,""Custom Union"""
"2018,""Imports"",""Belarus"",204,17100,""Custom Union"""
"2018,""Imports"",""Belarus"",204,9900,""Custom Union"""
"2018,""Imports"",""Belarus"",204,18100,""Custom Union"""
"2018,""Imports"",""Belarus"",204,14200,""Custom Union"""
"2018,""Imports"",""Belarus"",204,15600,""Custom Union"""
"2018,""Imports"",""Belarus"",204,19000,""Custom Union"""
"2018,""Imports"",""Belarus"",204,15600,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,89655,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,62048,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,3903,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,160536,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,179501,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,79053,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,37354,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,129296,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,110823,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,109830,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,35339,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,56339,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,3110,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,120079,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,17369,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,164813,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,46303,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,368922,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,970,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,66056,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,3943,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,169901,""Custom Union"""
"2018,""Imports"",""Kazakhstan"",204,883,""Custom Union"""
"2018,""Exports"",""Kazakhstan"",204,230729,""Custom Union"""
"2019,""Imports"",""Belarus"",204,18400,""Custom Union"""
"2019,""Imports"",""Belarus"",204,7200,""Custom Union"""
"2019,""Imports"",""Belarus"",204,12600,""Custom Union"""
"2019,""Imports"",""Belarus"",204,12600,""Custom Union"""
"2019,""Imports"",""Belarus"",204,10900,""Custom Union"""
"2019,""Imports"",""Belarus"",204,17000,""Custom Union"""
"2019,""Imports"",""Belarus"",204,9400,""Custom Union"""
"2019,""Imports"",""Belarus"",204,11900,""Custom Union"""
"2019,""Imports"",""Belarus"",204,10600,""Custom Union"""
"2019,""Imports"",""Belarus"",204,18300,""Custom Union"""
"2019,""Imports"",""Belarus"",204,6200,""Custom Union"""
"2019,""Imports"",""Belarus"",204,16200,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,16553,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,155557,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,34000,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,158627,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,2429,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,527427,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,31698,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,248874,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,39317,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,287400,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,333,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,243887,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,11828,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,222108,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,1117,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,86382,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,2381,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,153808,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,4749,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,171915,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,2302,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,401383,""Custom Union"""
"2019,""Imports"",""Kazakhstan"",204,45928,""Custom Union"""
"2019,""Exports"",""Kazakhstan"",204,96260,""Custom Union"""
"2020,""Imports"",""Belarus"",204,8500,""Custom Union"""
"2020,""Imports"",""Belarus"",204,20200,""Custom Union"""
"2020,""Imports"",""Belarus"",204,6300,""Custom Union"""
"2020,""Imports"",""Belarus"",204,2700,""Custom Union"""
"2020,""Imports"",""Belarus"",204,4700,""Custom Union"""
"2020,""Imports"",""Belarus"",204,6900,""Custom Union"""
"2020,""Imports"",""Belarus"",204,11100,""Custom Union"""
"2020,""Imports"",""Belarus"",204,3800,""Custom Union"""
